Transaction_Id,Transaction_Date,Store_Id,Product_id,Price,Qty,Total_Sales,Cust_Id
2,8/26/2021,3,4,50,4,200,147
3,8/26/2021,3,7,70,4,280,118
4,8/26/2021,3,6,34,1,34,113
5,8/26/2021,3,8,30,5,150,107
6,8/26/2021,3,8,30,5,150,134
7,8/26/2021,3,10,100,2,200,134
8,8/26/2021,3,3,10,4,40,105
9,8/26/2021,3,9,50,3,150,106
10,8/26/2021,3,4,50,1,50,111
11,8/26/2021,3,7,70,3,210,144
12,8/26/2021,3,8,30,4,120,138
13,8/26/2021,3,4,50,5,250,126
14,8/26/2021,3,6,34,5,170,135
15,8/26/2021,3,8,30,1,30,101
16,8/26/2021,3,5,12,1,12,149
17,8/26/2021,3,10,100,3,300,139
18,8/26/2021,3,10,100,2,200,135
19,8/26/2021,3,6,34,1,34,130
20,8/26/2021,3,12,30,5,150,124
21,8/26/2021,3,8,30,1,30,142
22,8/26/2021,3,3,10,1,10,120
23,8/26/2021,3,2,29,4,116,127
24,8/26/2021,3,8,30,4,120,112
25,8/26/2021,3,9,50,1,50,145
26,8/26/2021,3,3,10,3,30,148
27,8/26/2021,3,10,100,1,100,109
28,8/26/2021,3,12,30,4,120,113
29,8/26/2021,3,9,50,1,50,148
30,8/26/2021,3,4,50,1,50,138
31,8/26/2021,3,3,10,3,30,120
32,8/26/2021,3,8,30,3,90,123
33,8/26/2021,3,2,29,1,29,110
34,8/26/2021,3,8,30,4,120,142
35,8/26/2021,3,9,50,2,100,108
36,8/26/2021,3,8,30,1,30,137
37,8/26/2021,3,10,100,2,200,112
38,8/26/2021,3,1,5,5,25,127
39,8/26/2021,3,9,50,5,250,136
40,8/26/2021,3,1,5,2,10,140
41,8/26/2021,3,1,5,5,25,147
42,8/26/2021,3,6,34,1,34,106
43,8/26/2021,3,6,34,5,170,148
44,8/26/2021,3,1,5,5,25,138
45,8/26/2021,3,9,50,4,200,148
46,8/26/2021,3,2,29,1,29,106
47,8/26/2021,3,8,30,3,90,104
48,8/26/2021,3,6,34,5,170,122
49,8/26/2021,3,9,50,4,200,121
50,8/26/2021,3,7,70,2,140,144
51,8/26/2021,3,3,10,1,10,108
52,8/26/2021,3,6,34,5,170,102
53,8/26/2021,3,7,70,5,350,124
54,8/26/2021,3,10,100,5,500,126
55,8/26/2021,3,6,34,5,170,110
56,8/26/2021,3,9,50,4,200,119
57,8/26/2021,3,2,29,3,87,146
